,postal_code,price,number_of_bedroom,house_area,fully_equipped_kitchen,terrace,is_new,locality,district,province,province_int,region,region_int,district_int,ratio_free_build
16371,1082,250000,2,120,1,0,1,Sint-Agatha-Berchem,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.337559913277637
16372,7000,207000,2,87,0,1,1,Mons,Mons,hainaut,6.0,wallonie,1.0,11.0,-2.2921898083274823
16373,4100,209000,2,87,0,1,1,Seraing,Liège,liege,4.0,wallonie,1.0,3.0,-2.719015898762852
16374,2660,220000,3,103,1,0,0,Antwerpen,Antwerpen,anvers,2.0,flandre,0.0,17.0,-2.3140252327608355
16375,5100,235000,2,86,0,1,1,Namur,Namur,namur,9.0,wallonie,1.0,1.0,-2.5327944470916157
16376,7000,235000,2,95,0,1,1,Mons,Mons,hainaut,6.0,wallonie,1.0,11.0,-2.2921898083274823
16377,7000,240000,2,96,0,1,1,Mons,Mons,hainaut,6.0,wallonie,1.0,11.0,-2.2921898083274823
16378,5300,245000,2,105,0,1,1,Andenne,Namur,namur,9.0,wallonie,1.0,1.0,-1.977658938944886
16379,5300,245000,2,97,0,1,1,Andenne,Namur,namur,9.0,wallonie,1.0,1.0,-1.977658938944886
16380,2140,220000,3,114,1,1,1,Antwerpen,Antwerpen,anvers,2.0,flandre,0.0,17.0,-2.3140252327608355
16381,8670,225000,2,75,1,0,1,Koksijde,Veurne,flandre-occidentale,0.0,flandre,0.0,36.0,-2.4518414735714886
16382,8790,239500,2,85,1,0,1,Waregem,Courtrai,flandre-occidentale,0.0,flandre,0.0,25.0,-2.888825256659997
16383,8660,209000,1,54,1,1,1,De Panne,Veurne,flandre-occidentale,0.0,flandre,0.0,36.0,-2.0057725474178842
16384,9880,217000,2,78,1,1,1,Aalter,Gent,flandre-orientale,1.0,flandre,0.0,10.0,-2.098862169304426
16385,1050,230000,1,46,1,1,1,Ixelles,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.458049905353811
16386,1050,230000,1,46,1,1,1,Elsene,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.458049905353811
16387,1070,215000,2,120,1,0,1,Anderlecht,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-2.7727024185468894
16388,8400,215000,2,65,1,0,1,Oostende,Oostende,flandre-occidentale,0.0,flandre,0.0,37.0,-2.501555833872851
16389,3650,219000,3,127,1,1,1,Dilsen-Stokkem,Maaseik,limbourg,7.0,flandre,0.0,26.0,-2.0281420271955732
16390,2627,220000,2,98,1,1,1,Schelle,Antwerpen,anvers,2.0,flandre,0.0,17.0,-2.5205103966122384
16391,2500,215000,2,80,1,1,1,Lier,Mechelen,anvers,2.0,flandre,0.0,29.0,-2.2805024714573197
16392,8920,225000,3,138,1,1,1,Langemark-Poelkapelle,Ypres,flandre-occidentale,0.0,flandre,0.0,27.0,-1.8668245127485639
16393,2800,229000,2,105,0,1,1,Mechelen,Mechelen,anvers,2.0,flandre,0.0,29.0,-2.4949792889741245
16394,3200,230000,2,60,1,1,1,Aarschot,Leuven,brabant-flamand,5.0,flandre,0.0,2.0,-2.542434858074915
16395,2845,236000,3,130,1,1,1,Niel,Antwerpen,anvers,2.0,flandre,0.0,17.0,-2.6433874566847626
16396,1082,240000,2,105,1,0,1,Berchem-Sainte-Agathe,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.337559913277637
16397,1082,240000,2,105,1,0,1,Sint-Agatha-Berchem,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.337559913277637
16398,1090,249000,2,90,1,1,1,Jette,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.185926733090803
16399,3800,249000,2,88,1,1,1,Sint-Truiden,Hasselt,limbourg,7.0,flandre,0.0,20.0,-2.016464139991806
16400,8450,245000,2,93,1,1,1,Bredene,Oostende,flandre-occidentale,0.0,flandre,0.0,37.0,-2.663296501952888
16401,8370,232000,2,98,1,1,1,Blankenberge,Brugge,flandre-occidentale,0.0,flandre,0.0,28.0,-2.1740595392186783
16402,1180,210000,1,62,0,0,1,Uccle,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.273242626701166
16403,1180,210000,1,62,0,0,1,Ukkel,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.273242626701166
16404,1140,215000,1,65,1,0,0,Evere,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-2.9244864705850064
16405,1030,219000,1,60,0,1,1,Schaerbeek,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.385183363615821
16406,1030,219000,1,60,0,1,1,Schaarbeek,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.385183363615821
16407,1020,220000,2,88,0,1,0,Bruxelles,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-2.5814149362447845
16408,1020,220000,2,88,0,1,0,Brussel,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-2.5814149362447845
16409,1140,220000,2,70,1,0,1,Evere,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-2.9244864705850064
16410,1341,250000,2,80,1,0,0,Ottignies-Louvain-la-Neuve,Nivelles,brabant-wallon,8.0,wallonie,1.0,4.0,-2.6700840357415343
16411,1780,225000,2,90,1,1,1,Wemmel,Hal-Vilvorde,brabant-flamand,5.0,flandre,0.0,8.0,-3.1466088191233967
16412,2550,219000,2,81,1,1,0,Kontich,Antwerpen,anvers,2.0,flandre,0.0,17.0,-2.6693891788921182
16415,1180,225000,1,77,1,1,0,Uccle,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.273242626701166
16416,1180,225000,1,77,1,1,0,Ukkel,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.273242626701166
16417,8370,225000,2,75,1,1,1,Blankenberge,Brugge,flandre-occidentale,0.0,flandre,0.0,28.0,-2.1740595392186783
16418,8400,225000,1,70,1,1,1,Oostende,Oostende,flandre-occidentale,0.0,flandre,0.0,37.0,-2.501555833872851
16419,1081,232000,3,124,1,1,1,Koekelberg,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.289667252515549
16420,1040,235000,1,45,1,1,0,Etterbeek,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.438875131417699
16421,8000,240000,2,90,1,1,1,Brugge,Brugge,flandre-occidentale,0.0,flandre,0.0,28.0,-2.429051382836588
16422,8660,242000,2,74,1,1,1,De Panne,Veurne,flandre-occidentale,0.0,flandre,0.0,36.0,-2.0057725474178842
16423,1480,245000,2,93,1,0,1,Tubize,Nivelles,brabant-wallon,8.0,wallonie,1.0,4.0,-2.4278419790594796
16424,2100,245000,3,105,1,1,1,Antwerpen,Antwerpen,anvers,2.0,flandre,0.0,17.0,-2.3140252327608355
16425,1330,250000,2,80,1,0,1,Rixensart,Nivelles,brabant-wallon,8.0,wallonie,1.0,4.0,-3.4102646553374427
16426,5060,207000,2,95,0,1,1,Sambreville,Namur,namur,9.0,wallonie,1.0,1.0,-2.6735700186000035
16427,2930,239000,2,90,0,1,1,Brasschaat,Antwerpen,anvers,2.0,flandre,0.0,17.0,-3.1608638671470084
16428,3001,239000,1,50,1,0,1,Leuven,Leuven,brabant-flamand,5.0,flandre,0.0,2.0,-2.8679393659617722
16429,5170,249000,2,90,1,1,1,Profondeville,Namur,namur,9.0,wallonie,1.0,1.0,-2.2177090499348537
16430,8420,219000,2,78,0,1,1,De Haan,Oostende,flandre-occidentale,0.0,flandre,0.0,37.0,-1.9578914010844213
16431,1190,220000,2,80,0,1,0,Forest,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.0107609861103684
16432,1190,220000,2,80,0,1,0,Vorst,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.0107609861103684
16433,8450,237500,2,97,1,1,1,Bredene,Oostende,flandre-occidentale,0.0,flandre,0.0,37.0,-2.663296501952888
16434,8450,237500,2,97,1,1,1,Bredene,Oostende,flandre-occidentale,0.0,flandre,0.0,37.0,-2.663296501952888
16435,8450,237500,2,97,1,1,1,Bredene,Oostende,flandre-occidentale,0.0,flandre,0.0,37.0,-2.663296501952888
16436,8450,242500,2,98,1,1,1,Bredene,Oostende,flandre-occidentale,0.0,flandre,0.0,37.0,-2.663296501952888
16437,4121,210000,1,73,1,0,0,Neupré,Liège,liege,4.0,wallonie,1.0,3.0,-2.478162615058977
16438,1030,215000,2,90,1,0,1,Schaerbeek,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.385183363615821
16439,1030,215000,2,90,1,0,1,Schaarbeek,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.385183363615821
16440,5100,219000,2,73,1,1,1,Namur,Namur,namur,9.0,wallonie,1.0,1.0,-2.5327944470916157
16441,5100,225000,3,85,1,0,1,Namur,Namur,namur,9.0,wallonie,1.0,1.0,-2.5327944470916157
16442,7903,225000,2,102,1,1,0,Leuze-en-Hainaut,Tournai et Mouscron,hainaut,6.0,wallonie,1.0,6.0,-1.6045702832512352
16443,7100,229000,2,101,1,1,1,La Louvière,La Louvière,hainaut,6.0,wallonie,1.0,32.0,-2.6808507968364728
16444,8620,237000,2,60,0,1,0,Nieuwpoort,Veurne,flandre-occidentale,0.0,flandre,0.0,36.0,-1.7837003711693418
16445,2861,240000,1,65,0,1,1,Sint-Katelijne-Waver,Mechelen,anvers,2.0,flandre,0.0,29.0,-2.5611314452090475
16446,4630,240000,2,100,1,0,1,Soumagne,Liège,liege,4.0,wallonie,1.0,3.0,-2.6133575280061447
16447,3080,245000,2,73,1,0,0,Tervuren,Leuven,brabant-flamand,5.0,flandre,0.0,2.0,-2.670606798373269
16448,3080,245000,2,73,1,0,0,Tervuren,Leuven,brabant-flamand,5.0,flandre,0.0,2.0,-2.670606798373269
16449,1853,250000,2,81,1,1,0,Grimbergen,Hal-Vilvorde,brabant-flamand,5.0,flandre,0.0,8.0,-2.5559733444546424
16450,1000,245000,1,50,1,0,1,Bruxelles,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-2.5814149362447845
16451,1000,245000,1,50,1,0,1,Brussel,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-2.5814149362447845
16452,5590,250000,2,125,1,1,1,Ciney,Dinant,namur,9.0,wallonie,1.0,0.0,-1.0584993512992058
16453,9190,215000,2,102,1,1,1,Stekene,Sint-Niklaas,flandre-orientale,1.0,flandre,0.0,38.0,-2.3198773336131246
16454,2500,249000,2,90,1,0,0,Lier,Mechelen,anvers,2.0,flandre,0.0,29.0,-2.2805024714573197
16455,1200,210000,1,68,1,1,1,Woluwe-Saint-Lambert,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.3959406895913102
16456,1200,210000,1,68,1,1,1,Sint-Lambrechts-Woluwe,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.3959406895913102
16457,4121,225000,2,90,1,0,1,Neupré,Liège,liege,4.0,wallonie,1.0,3.0,-2.478162615058977
16458,4280,228500,2,100,1,1,1,Hannut,Waremme,liege,4.0,wallonie,1.0,14.0,-1.7398038501131423
16459,2610,235000,2,111,1,0,1,Antwerpen,Antwerpen,anvers,2.0,flandre,0.0,17.0,-2.3140252327608355
16460,8370,239000,2,83,0,0,1,Blankenberge,Brugge,flandre-occidentale,0.0,flandre,0.0,28.0,-2.1740595392186783
16461,1020,245000,2,85,1,1,1,Bruxelles,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-2.5814149362447845
16462,1020,245000,2,85,1,1,1,Brussel,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-2.5814149362447845
16463,1090,248000,2,96,1,1,1,Jette,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.185926733090803
16464,1030,250000,2,115,1,0,1,Schaerbeek,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.385183363615821
16465,1030,250000,2,115,1,0,1,Schaarbeek,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.385183363615821
16466,8420,250000,3,81,0,1,1,De Haan,Oostende,flandre-occidentale,0.0,flandre,0.0,37.0,-1.9578914010844213
16467,1081,249000,2,110,1,0,1,Koekelberg,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.289667252515549
16468,1140,228000,1,67,1,1,1,Evere,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-2.9244864705850064
16469,1400,205000,2,83,1,1,1,Nivelles,Nivelles,brabant-wallon,8.0,wallonie,1.0,4.0,-1.8952530213573229
16470,7332,209900,2,87,1,1,1,Saint-Ghislain,Mons,hainaut,6.0,wallonie,1.0,11.0,-2.033290225626708
16471,4020,212000,2,90,0,1,0,Liège,Liège,liege,4.0,wallonie,1.0,3.0,-2.830604864273826
16472,3840,215000,2,103,1,1,0,Borgloon,Tongres,limbourg,7.0,flandre,0.0,7.0,-1.8145009029970864
16473,3840,215000,2,103,1,1,0,Tongeren,Tongres,limbourg,7.0,flandre,0.0,7.0,-1.9530288664650053
16474,3840,215000,2,103,1,1,0,Nijlen,Mechelen,anvers,2.0,flandre,0.0,29.0,-2.5506537556539666
16475,2861,246000,1,65,1,0,0,Sint-Katelijne-Waver,Mechelen,anvers,2.0,flandre,0.0,29.0,-2.5611314452090475
16476,3130,210000,2,95,1,1,1,Begijnendijk,Leuven,brabant-flamand,5.0,flandre,0.0,2.0,-2.9207885932370155
16477,6790,230000,3,155,1,0,0,Aubange,Arlon,luxembourg,10.0,wallonie,1.0,39.0,-1.8593203296248104
16478,7160,230000,2,165,1,0,1,Chapelle-lez-Herlaimont,Charleroi,hainaut,6.0,wallonie,1.0,21.0,-2.425182884876668
16479,1400,240000,2,92,1,0,1,Nivelles,Nivelles,brabant-wallon,8.0,wallonie,1.0,4.0,-1.8952530213573229
16480,1050,220000,1,75,0,0,1,Ixelles,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.458049905353811
16481,1050,220000,1,75,0,0,1,Elsene,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.458049905353811
16482,8670,220000,2,55,1,1,1,Koksijde,Veurne,flandre-occidentale,0.0,flandre,0.0,36.0,-2.4518414735714886
16483,2100,219000,2,112,1,1,1,Antwerpen,Antwerpen,anvers,2.0,flandre,0.0,17.0,-2.3140252327608355
16484,2660,224500,3,100,1,1,0,Antwerpen,Antwerpen,anvers,2.0,flandre,0.0,17.0,-2.3140252327608355
16485,1070,230000,2,100,0,1,1,Anderlecht,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-2.7727024185468894
16486,8540,247000,2,108,1,1,1,Deerlijk,Courtrai,flandre-occidentale,0.0,flandre,0.0,25.0,-2.791751970940308
16487,8000,231000,2,95,1,0,1,Brugge,Brugge,flandre-occidentale,0.0,flandre,0.0,28.0,-2.429051382836588
16488,8000,234500,2,93,1,1,1,Brugge,Brugge,flandre-occidentale,0.0,flandre,0.0,28.0,-2.429051382836588
16489,8670,205000,2,50,1,0,1,Koksijde,Veurne,flandre-occidentale,0.0,flandre,0.0,36.0,-2.4518414735714886
16490,1140,209000,2,80,1,1,1,Evere,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-2.9244864705850064
16491,1080,215000,2,120,1,1,0,Molenbeek-Saint-Jean,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.036240582144672
16492,1080,215000,2,120,1,1,0,Sint-Jans-Molenbeek,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.036240582144672
16493,2650,215000,1,80,1,1,1,Edegem,Antwerpen,anvers,2.0,flandre,0.0,17.0,-3.214030543869453
16494,2610,224000,3,110,1,1,1,Antwerpen,Antwerpen,anvers,2.0,flandre,0.0,17.0,-2.3140252327608355
16495,1120,225000,2,100,1,1,1,Bruxelles,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-2.5814149362447845
16496,1120,225000,2,100,1,1,1,Brussel,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-2.5814149362447845
16497,1200,225000,1,55,1,1,1,Woluwe-Saint-Lambert,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.3959406895913102
16498,1200,225000,1,55,1,1,1,Sint-Lambrechts-Woluwe,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.3959406895913102
16499,5030,225000,2,82,1,1,1,Gembloux,Namur,namur,9.0,wallonie,1.0,1.0,-1.8430707953448884
16500,8660,225000,2,69,0,0,1,De Panne,Veurne,flandre-occidentale,0.0,flandre,0.0,36.0,-2.0057725474178842
16501,8920,225000,3,138,1,1,1,Langemark-Poelkapelle,Ypres,flandre-occidentale,0.0,flandre,0.0,27.0,-1.8668245127485639
16502,2890,230000,2,92,1,1,1,Puurs-Sint-Amands,Mechelen,anvers,2.0,flandre,0.0,29.0,-2.4136258478742945
16503,6700,230000,2,83,1,0,1,Arlon,Arlon,luxembourg,10.0,wallonie,1.0,39.0,-1.5638984102976647
16504,7760,232000,4,150,1,0,1,Celles,Tournai et Mouscron,hainaut,6.0,wallonie,1.0,6.0,-1.3348004599734626
16505,8620,235000,2,65,1,1,1,Nieuwpoort,Veurne,flandre-occidentale,0.0,flandre,0.0,36.0,-1.7837003711693418
16506,8660,235000,2,90,1,1,1,De Panne,Veurne,flandre-occidentale,0.0,flandre,0.0,36.0,-2.0057725474178842
16507,1082,240000,2,105,1,0,1,Berchem-Sainte-Agathe,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.337559913277637
16508,1082,240000,2,105,1,0,1,Sint-Agatha-Berchem,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.337559913277637
16509,7800,240000,2,110,1,1,1,Ath,Ath,hainaut,6.0,wallonie,1.0,9.0,-1.7484161966211766
16510,1040,245000,2,72,1,1,1,Etterbeek,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.438875131417699
16511,8670,245000,2,59,1,1,1,Koksijde,Veurne,flandre-occidentale,0.0,flandre,0.0,36.0,-2.4518414735714886
16512,1030,247000,1,83,1,0,1,Schaerbeek,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.385183363615821
16513,1030,247000,1,83,1,0,1,Schaarbeek,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.385183363615821
16514,7020,249000,2,95,1,0,1,Mons,Mons,hainaut,6.0,wallonie,1.0,11.0,-2.2921898083274823
16515,2100,249900,2,108,1,1,0,Antwerpen,Antwerpen,anvers,2.0,flandre,0.0,17.0,-2.3140252327608355
16516,1040,250000,1,65,1,1,0,Etterbeek,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.438875131417699
16517,4280,228500,2,100,1,0,1,Hannut,Waremme,liege,4.0,wallonie,1.0,14.0,-1.7398038501131423
16518,1030,210000,1,76,1,0,0,Schaerbeek,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.385183363615821
16519,1030,210000,1,76,1,0,0,Schaarbeek,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.385183363615821
16520,1180,210000,1,60,1,1,1,Uccle,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.273242626701166
16521,1180,210000,1,60,1,1,1,Ukkel,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.273242626701166
16522,7100,219000,3,162,0,0,1,La Louvière,La Louvière,hainaut,6.0,wallonie,1.0,32.0,-2.6808507968364728
16523,9420,240000,3,175,0,1,0,Erpe-Mere,Aalst,flandre-orientale,1.0,flandre,0.0,13.0,-2.6057534584025337
16524,9420,240000,3,175,0,1,0,Ruiselede,Tielt,flandre-occidentale,0.0,flandre,0.0,40.0,-2.1225571129431637
16525,2610,250000,2,92,1,0,0,Antwerpen,Antwerpen,anvers,2.0,flandre,0.0,17.0,-2.3140252327608355
16526,3440,205000,2,125,0,1,1,Zoutleeuw,Leuven,brabant-flamand,5.0,flandre,0.0,2.0,-1.7448096583579542
16527,1090,229000,2,120,1,1,1,Jette,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.185926733090803
16528,1030,220000,1,56,1,1,1,Schaerbeek,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.385183363615821
16529,1030,220000,1,56,1,1,1,Schaarbeek,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.385183363615821
16530,4624,230000,2,104,0,1,1,Fléron,Liège,liege,4.0,wallonie,1.0,3.0,-2.9412505766011394
16531,1070,249000,1,70,1,1,1,Anderlecht,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-2.7727024185468894
16532,1070,229000,2,75,1,0,1,Anderlecht,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-2.7727024185468894
16534,8430,220000,2,45,1,1,1,Middelkerke,Oostende,flandre-occidentale,0.0,flandre,0.0,37.0,-1.6220992740064766
16535,8660,234000,2,67,1,0,1,De Panne,Veurne,flandre-occidentale,0.0,flandre,0.0,36.0,-2.0057725474178842
16536,8450,245000,2,98,1,1,1,Bredene,Oostende,flandre-occidentale,0.0,flandre,0.0,37.0,-2.663296501952888
16537,8450,245000,2,96,1,1,1,Bredene,Oostende,flandre-occidentale,0.0,flandre,0.0,37.0,-2.663296501952888
16538,9000,239000,1,60,1,1,1,Gent,Gent,flandre-orientale,1.0,flandre,0.0,10.0,-2.6573197395842385
16539,1653,249000,2,125,1,1,0,Beersel,Hal-Vilvorde,brabant-flamand,5.0,flandre,0.0,8.0,-2.8513215326091834
16540,1070,250000,1,110,1,1,0,Anderlecht,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-2.7727024185468894
16541,8670,219000,2,67,1,1,0,Koksijde,Veurne,flandre-occidentale,0.0,flandre,0.0,36.0,-2.4518414735714886
16542,2170,239000,2,102,1,1,0,Antwerpen,Antwerpen,anvers,2.0,flandre,0.0,17.0,-2.3140252327608355
16543,9400,210000,2,69,1,1,0,Ninove,Aalst,flandre-orientale,1.0,flandre,0.0,13.0,-2.3600279365253214
16544,1300,235000,2,90,1,1,1,Wavre,Nivelles,brabant-wallon,8.0,wallonie,1.0,4.0,-2.9218088410811247
16546,1030,215000,1,76,1,1,0,Schaerbeek,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.385183363615821
16547,1030,215000,1,76,1,1,0,Schaarbeek,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.385183363615821
16548,4700,249000,2,103,0,1,1,Eupen,Verviers,liege,4.0,wallonie,1.0,5.0,-1.1133098650482711
16551,1480,230000,2,106,1,0,1,Tubize,Nivelles,brabant-wallon,8.0,wallonie,1.0,4.0,-2.4278419790594796
16552,1080,250000,3,110,1,1,1,Molenbeek-Saint-Jean,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.036240582144672
16553,1080,250000,3,110,1,1,1,Sint-Jans-Molenbeek,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.036240582144672
16554,7000,250000,1,94,1,1,1,Mons,Mons,hainaut,6.0,wallonie,1.0,11.0,-2.2921898083274823
16555,1140,219000,2,81,1,1,1,Evere,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-2.9244864705850064
16556,5100,230000,2,80,1,0,1,Namur,Namur,namur,9.0,wallonie,1.0,1.0,-2.5327944470916157
16557,2490,249000,2,131,1,1,1,Balen,Turnhout,anvers,2.0,flandre,0.0,22.0,-2.358705427046589
16558,2660,239400,3,107,0,1,0,Antwerpen,Antwerpen,anvers,2.0,flandre,0.0,17.0,-2.3140252327608355
16559,2660,237500,3,110,1,1,1,Antwerpen,Antwerpen,anvers,2.0,flandre,0.0,17.0,-2.3140252327608355
16560,9880,230000,1,72,1,0,1,Aalter,Gent,flandre-orientale,1.0,flandre,0.0,10.0,-2.098862169304426
16561,1080,245000,2,100,1,0,1,Molenbeek-Saint-Jean,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.036240582144672
16562,1080,245000,2,100,1,0,1,Sint-Jans-Molenbeek,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.036240582144672
16563,2018,209000,1,74,0,0,0,Antwerpen,Antwerpen,anvers,2.0,flandre,0.0,17.0,-2.3140252327608355
16564,4020,209000,3,91,1,1,0,Liège,Liège,liege,4.0,wallonie,1.0,3.0,-2.830604864273826
16565,4000,210000,3,128,0,1,1,Liège,Liège,liege,4.0,wallonie,1.0,3.0,-2.830604864273826
16566,1070,215000,2,84,1,1,1,Anderlecht,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-2.7727024185468894
16567,2660,215000,2,85,0,1,0,Antwerpen,Antwerpen,anvers,2.0,flandre,0.0,17.0,-2.3140252327608355
16568,1083,220000,2,85,1,0,1,Ganshoren,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.129092896868724
16569,2640,220000,2,100,1,1,1,Mortsel,Antwerpen,anvers,2.0,flandre,0.0,17.0,-3.1076588505474843
16570,4020,224000,3,125,1,1,0,Liège,Liège,liege,4.0,wallonie,1.0,3.0,-2.830604864273826
16571,1090,225000,1,81,1,0,1,Jette,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.185926733090803
16572,8380,225000,2,75,1,1,0,Brugge,Brugge,flandre-occidentale,0.0,flandre,0.0,28.0,-2.429051382836588
16573,8430,225000,2,69,1,1,0,Middelkerke,Oostende,flandre-occidentale,0.0,flandre,0.0,37.0,-1.6220992740064766
16574,8620,225000,2,56,0,0,1,Nieuwpoort,Veurne,flandre-occidentale,0.0,flandre,0.0,36.0,-1.7837003711693418
16575,2170,235000,2,75,1,1,0,Antwerpen,Antwerpen,anvers,2.0,flandre,0.0,17.0,-2.3140252327608355
16576,3270,235000,2,115,1,1,1,Scherpenheuvel-Zichem,Leuven,brabant-flamand,5.0,flandre,0.0,2.0,-2.5288053420937557
16577,3270,235000,2,115,1,1,1,Scherpenheuvel-Zichem,Leuven,brabant-flamand,5.0,flandre,0.0,2.0,-2.5288053420937557
